date;tavg;tmin;tmax;prcp
09/12/2006;9.5;4.8;;
10/12/2006;9.6;;13.5;1
11/12/2006;11.6;;16.7;0
12/12/2006;11.2;5;16.9;
13/12/2006;11.2;;;
14/12/2006;11.4;5.9;16.2;
15/12/2006;11.5;5.5;19.1;
16/12/2006;10.7;4.9;19.4;
17/12/2006;12.2;;20.5;
18/12/2006;11.1;5;18.3;
19/12/2006;10.1;5.1;15.9;
20/12/2006;9.8;5.4;;
21/12/2006;4.9;0.9;;
22/12/2006;8.8;;14.4;
23/12/2006;8;;14.9;
24/12/2006;8.7;;14.5;
25/12/2006;8.1;0.5;16.3;
26/12/2006;9.3;2.9;17.9;
27/12/2006;9.4;;;
28/12/2006;10.5;3.5;19.8;
29/12/2006;10.5;3.8;19.7;
30/12/2006;9.2;;;
31/12/2006;10.2;;18.3;
01/01/2007;9.3;2.9;;
02/01/2007;10.8;3.8;;
03/01/2007;11;;19.2;
04/01/2007;9.8;2.8;19.5;
05/01/2007;9.3;3.9;17.6;
06/01/2007;9.7;;15.9;
07/01/2007;10.3;5.9;16.3;
08/01/2007;10.5;;18;
09/01/2007;11.4;3.1;21.5;
10/01/2007;11.9;;21.9;
11/01/2007;12;;;
12/01/2007;12.2;4.9;19.9;
13/01/2007;12.6;6.8;21.7;
14/01/2007;10.6;;17.1;
15/01/2007;10.8;3.4;21.3;
16/01/2007;10.8;;16.9;
17/01/2007;10.8;;18.5;
18/01/2007;11;;20.9;
19/01/2007;12.2;3.4;;
20/01/2007;8.5;;;
21/01/2007;11.4;;17.9;
22/01/2007;11.8;;17.5;
23/01/2007;8.6;;;0
24/01/2007;10.1;;;
25/01/2007;7.7;;13.9;
26/01/2007;7.5;;;
27/01/2007;6.8;;;
28/01/2007;5.1;;;
29/01/2007;8.5;5.7;12.9;2
30/01/2007;8;;14.9;0
31/01/2007;10.5;;;
01/02/2007;10.7;;13.9;
02/02/2007;12.3;9;17.1;0
03/02/2007;12.4;;16.4;2
04/02/2007;11.1;;16.9;0
05/02/2007;10.5;;;
06/02/2007;11.5;;;
07/02/2007;;;;
08/02/2007;14.3;;16.5;
09/02/2007;14.7;;;
10/02/2007;13.1;;;
11/02/2007;14.6;12.4;20.1;
12/02/2007;14.1;11.9;19;
13/02/2007;15;7.9;;
14/02/2007;13.8;;;
15/02/2007;17;;;
16/02/2007;15.3;;20.8;
17/02/2007;12;8.9;;0.8
18/02/2007;12.6;;16.3;0
19/02/2007;10;;;
20/02/2007;9.8;;;
21/02/2007;9.9;5.9;16.1;1.3
22/02/2007;11;4.4;;
23/02/2007;13.7;;;0.8
24/02/2007;13.1;9.1;;0
25/02/2007;12.9;;18.5;
26/02/2007;13.3;7.9;20.9;
27/02/2007;13.9;10.9;;
28/02/2007;12.1;6.9;19;
01/03/2007;14.4;10.3;;
02/03/2007;14.4;;19.9;
03/03/2007;14.7;;22.9;
04/03/2007;14;5.9;23.4;
05/03/2007;13.9;;19.3;
06/03/2007;13.8;10.4;;
07/03/2007;13.1;6.9;18.4;
08/03/2007;13.3;8.9;19.1;
09/03/2007;12.6;7.8;19.5;
10/03/2007;13.8;5.9;;
11/03/2007;13.7;4.9;22.1;
12/03/2007;12.5;3.9;;
13/03/2007;14.6;5.3;;
14/03/2007;18.2;6.9;;
15/03/2007;15.5;;;
16/03/2007;14.6;10.1;19.9;
17/03/2007;14.3;7.9;22;
18/03/2007;15.6;;;
19/03/2007;14.6;;;
20/03/2007;11.2;;;
21/03/2007;8.6;;14.7;
22/03/2007;10.1;;;
23/03/2007;11;2.1;18.2;
24/03/2007;11.7;;17.9;
25/03/2007;12.2;;17.4;
26/03/2007;10.5;5.9;16.5;
27/03/2007;11.1;7.5;14.8;
28/03/2007;10.2;5.4;15.3;
29/03/2007;10.2;6.6;;
30/03/2007;11.6;4.9;17.4;
31/03/2007;12.6;;17.4;
01/04/2007;10.8;;14.9;2
02/04/2007;11.2;5.9;16.7;6.1
03/04/2007;12.2;5.1;18.3;1
04/04/2007;11;6.3;17.6;0
05/04/2007;10.6;;;
06/04/2007;12.6;9.4;17.1;5.1
07/04/2007;12.1;;18.1;7.1
08/04/2007;13.5;;18.6;0
09/04/2007;14.2;7.4;;
10/04/2007;14.9;9.9;20.4;
11/04/2007;13.5;;17.9;
12/04/2007;12.7;;15.9;
13/04/2007;14.7;10.9;;0.3
14/04/2007;14.6;8.9;;0
15/04/2007;14.6;8.7;21.3;
16/04/2007;15.8;9.6;;
17/04/2007;15;;;
18/04/2007;14;;;18
19/04/2007;15.8;;;0
20/04/2007;14.2;10.5;18.8;
21/04/2007;14;9.9;20.1;0
22/04/2007;15.8;;20.3;
23/04/2007;17.7;12.4;23.7;
24/04/2007;19.6;;26.2;
25/04/2007;18.4;;25.9;
26/04/2007;15.4;;18.3;
27/04/2007;14.2;8.3;19.4;
28/04/2007;15.8;10.1;21.2;
29/04/2007;14.6;9.2;19.3;
30/04/2007;15.1;8.9;20.9;
01/05/2007;13.8;;18.5;
02/05/2007;12.5;7.4;;
03/05/2007;13.9;;;
04/05/2007;16.3;;19.5;
05/05/2007;14.7;;19.1;1
06/05/2007;14.8;7.8;20.9;0
07/05/2007;17.9;10.9;24.4;
08/05/2007;20.4;9.9;27.9;
09/05/2007;16.6;11.3;;
10/05/2007;19.7;;29.9;
11/05/2007;20.5;;28.9;
12/05/2007;20.2;9.7;;
13/05/2007;18.2;;24.9;
14/05/2007;16.8;;20.2;
15/05/2007;17.1;12.9;;
16/05/2007;18.7;;;
17/05/2007;14.5;;;
18/05/2007;25.8;;;
19/05/2007;20.5;15.4;26.9;
20/05/2007;18.1;;23.3;
21/05/2007;14.8;;;
22/05/2007;15.2;11.7;19.1;0
23/05/2007;11.5;9.5;;
24/05/2007;16.1;;22.6;
25/05/2007;17.3;;22;
26/05/2007;17.6;11.9;22.3;
27/05/2007;16.9;12.9;21.5;0
28/05/2007;15.9;13.4;;
29/05/2007;17.5;11.9;;
30/05/2007;17.4;;;
31/05/2007;17;;;
01/06/2007;18;;23.5;
02/06/2007;19.4;12.9;26.9;
03/06/2007;21.5;12.7;29.9;
04/06/2007;22.2;12.9;31.2;
05/06/2007;22;;;
06/06/2007;19.6;;;
07/06/2007;18.5;15.4;;
08/06/2007;19.1;14.2;;
09/06/2007;18.7;;24.3;
10/06/2007;19;13.2;;
11/06/2007;19;14.7;22.7;
12/06/2007;19.2;14.9;;
13/06/2007;19;13;23.3;
14/06/2007;19.5;14.4;24.8;
15/06/2007;20.5;;;
16/06/2007;20.6;;;
17/06/2007;21.2;;;
18/06/2007;21.2;;26.3;
19/06/2007;20.1;;;
20/06/2007;20.3;16.3;;
21/06/2007;18.7;;22.5;
22/06/2007;18.3;14.3;;
23/06/2007;22.3;14.9;;
24/06/2007;22.1;;;
25/06/2007;20.2;;23.9;
26/06/2007;18;15.4;22.1;
27/06/2007;18.6;15.1;22.5;
28/06/2007;19.5;;24.2;
29/06/2007;21.3;17.5;;
30/06/2007;21.2;15.4;28.1;
01/07/2007;20.3;;24.1;
02/07/2007;19.8;;25.2;
03/07/2007;20.8;15.5;;
04/07/2007;20.2;16.9;;
05/07/2007;21.5;;30.4;
06/07/2007;22.3;17.4;;
07/07/2007;22;18.7;;
08/07/2007;22.9;18.1;;
09/07/2007;22;;27.3;
10/07/2007;22.7;15;;
11/07/2007;23.1;;;
12/07/2007;25;19.7;34.3;
13/07/2007;25.5;18.9;31.9;
14/07/2007;24.2;;;
15/07/2007;22.6;;;
16/07/2007;22.6;18.4;;
17/07/2007;21.7;17.5;;
18/07/2007;21.9;;28;
19/07/2007;21;17.5;24.9;
20/07/2007;20.1;15.7;24.2;
21/07/2007;19.2;12.9;;
22/07/2007;20;13.9;;
23/07/2007;20.1;;25.3;
24/07/2007;21.4;17.9;26.9;
25/07/2007;23.1;17.6;29.9;
26/07/2007;24.5;18.4;;
27/07/2007;25;18.7;;
28/07/2007;27.7;20.9;;
29/07/2007;27.2;;;
30/07/2007;29.3;19.6;;
31/07/2007;28.2;18.9;;
01/08/2007;23.4;19.6;28.5;
02/08/2007;22.4;18.4;27.7;
03/08/2007;24.2;19.3;30.1;
04/08/2007;24.8;;;
05/08/2007;22.6;18.9;;
06/08/2007;21.7;18.9;25.5;
07/08/2007;20.5;;;
08/08/2007;21.3;;27.1;
09/08/2007;24.6;;31.4;
10/08/2007;25.5;19.9;;
11/08/2007;23.7;;;
12/08/2007;20.3;;;
13/08/2007;20.3;17.3;24.9;
14/08/2007;20.5;16.4;25.2;
15/08/2007;20.8;17.4;24.7;
16/08/2007;21.6;;25.9;
17/08/2007;21.7;15.7;27.3;
18/08/2007;23.3;18.9;30.1;
19/08/2007;23;19.4;27.7;
20/08/2007;23;18.1;31.5;
21/08/2007;22.1;15.9;29.4;
22/08/2007;22.2;;;
23/08/2007;21.7;14.9;28.9;
24/08/2007;22.5;;;
25/08/2007;22.6;18.5;28.3;
26/08/2007;22.1;17.7;27.9;
27/08/2007;22.8;18.5;27;
28/08/2007;22.2;;27.6;
29/08/2007;22;18.7;26.2;
30/08/2007;21.6;18.4;26.7;
31/08/2007;21.8;18.7;;
01/09/2007;22.1;;28.2;
02/09/2007;22.1;17.7;;
03/09/2007;21.8;;27.9;
04/09/2007;21.6;17.2;;
05/09/2007;21.6;;;
06/09/2007;21.1;17.9;;
07/09/2007;21;16.9;26.1;
08/09/2007;21.6;19.9;24.2;
09/09/2007;20.9;18.9;24.1;
10/09/2007;20.2;15.6;;
11/09/2007;20.2;;24.4;
12/09/2007;20.4;15.5;;
13/09/2007;21;16.9;25.2;
14/09/2007;20.3;;25.3;
15/09/2007;20.7;16.9;;
16/09/2007;21.1;14.7;;
17/09/2007;20.7;15.9;;
18/09/2007;20.4;;24.9;
19/09/2007;20.5;15.7;;
20/09/2007;20.5;17.1;;
21/09/2007;20.3;14.6;;
22/09/2007;20;15.2;24.9;
23/09/2007;21;16.9;;
24/09/2007;21.7;16.7;;
25/09/2007;22.3;16.9;29.4;
26/09/2007;22.2;16.8;29.3;
27/09/2007;22.3;15.4;;
28/09/2007;20.3;;24.3;
29/09/2007;20.3;15.1;;
30/09/2007;20.4;15.6;;
01/10/2007;20.3;13.4;;
02/10/2007;18.5;;;
03/10/2007;17.9;14.9;22.3;
04/10/2007;18;12.7;24.1;0
05/10/2007;19.5;14;24.9;
06/10/2007;19.3;15.5;;
07/10/2007;19.3;14.9;24.1;
08/10/2007;19.6;14.9;;
09/10/2007;23.7;;34.2;
10/10/2007;26.1;19.7;33.6;0.5
11/10/2007;24;;;0
12/10/2007;20.7;;27.9;
13/10/2007;23.1;15.9;31.5;
14/10/2007;20.8;17.9;27.3;
15/10/2007;19;14.4;22.9;
16/10/2007;18;13.9;;
17/10/2007;19.4;;24.4;
18/10/2007;20;;25.8;
19/10/2007;19.5;12.9;26.7;
20/10/2007;19.2;11.6;;
21/10/2007;20.1;12.2;29.4;
22/10/2007;19.5;10.4;28.7;
23/10/2007;19.4;;27.9;
24/10/2007;19.2;;;
25/10/2007;17;;21.1;0.5
26/10/2007;16.3;11.7;;0
27/10/2007;16.5;;21.9;
28/10/2007;16.4;11.9;;
29/10/2007;16.6;10.5;;
30/10/2007;15.6;;22.4;
31/10/2007;15.2;9.4;22.1;
01/11/2007;14;6;;
02/11/2007;14.6;6.2;23.2;
03/11/2007;15;7.4;23.9;
04/11/2007;15.6;7.3;25.2;
05/11/2007;19.5;10.9;;
06/11/2007;20.3;13.9;30;
07/11/2007;16.8;;25.1;
08/11/2007;16.7;10.4;26.9;
09/11/2007;14.8;6.1;23.3;
10/11/2007;15;7.9;23.4;
11/11/2007;14.8;8.7;22.9;
12/11/2007;15.2;8.4;;
13/11/2007;16.7;12.4;22.5;
14/11/2007;14.7;7.7;21.3;
15/11/2007;13.3;6.5;21.3;
16/11/2007;13.6;7;;
17/11/2007;16;9.4;23.9;
18/11/2007;15.9;8.9;;
19/11/2007;17.6;9.9;28.3;
20/11/2007;18.8;13.7;25.2;
21/11/2007;16;14.1;;19.1
22/11/2007;14.8;;17.9;23.1
23/11/2007;12.4;8.9;;9.9
24/11/2007;11.2;9.9;14.3;3
25/11/2007;12.4;9.6;;0
26/11/2007;12;7.1;16.9;0
27/11/2007;12.2;;18.5;3
28/11/2007;12.7;7.7;18.4;0
29/11/2007;12.6;7.3;;
30/11/2007;13.5;7.7;18.2;
01/12/2007;12.5;6.3;18.4;
02/12/2007;13;8.9;18.1;
03/12/2007;12.7;;;
04/12/2007;12.1;6.1;19.1;
05/12/2007;12.8;;18.3;
06/12/2007;13.1;;19.9;
07/12/2007;12.8;7.4;18.7;
08/12/2007;12.4;7.9;18.9;
09/12/2007;12.8;7.1;19.1;
10/12/2007;13.7;;17.6;
11/12/2007;11.5;;18.4;
12/12/2007;12;4.9;22.4;
13/12/2007;12.6;5.4;21.4;
14/12/2007;12.4;6.9;21.7;
15/12/2007;10.7;4.8;;
16/12/2007;10.6;5.9;;
17/12/2007;9.2;2.9;16.3;
18/12/2007;12.7;3.9;22.3;
19/12/2007;16.4;;;
20/12/2007;15;;19.9;
21/12/2007;13.3;11;16.3;7.1
22/12/2007;13.1;10.9;16.9;8.9
23/12/2007;11.8;;16.9;0.5
24/12/2007;12.3;8.9;17.3;7.9
25/12/2007;11.3;;16.9;0
26/12/2007;9.9;5.9;14.5;
27/12/2007;10.6;6.9;14.9;0
28/12/2007;9.8;3.9;;
29/12/2007;9.7;;17.1;
30/12/2007;9;1.9;16.1;
31/12/2007;6.4;1.3;;
01/01/2008;;;;
02/01/2008;11.3;;16.1;
03/01/2008;12.1;;17.1;0
04/01/2008;11.7;8.9;;14
05/01/2008;10.7;5.7;16.1;8.9
06/01/2008;11.1;;15.4;0
07/01/2008;13.7;;15.9;
08/01/2008;12.8;;17.7;
09/01/2008;11.3;5.9;;
10/01/2008;11.7;6.7;17.5;
11/01/2008;11.2;;18.4;
12/01/2008;11.1;;16.7;
13/01/2008;10.9;4.9;18.3;
14/01/2008;9.6;;12.6;
15/01/2008;9.4;4.2;16.3;
16/01/2008;10.1;4.7;16.1;
17/01/2008;11.5;5.7;17.9;
18/01/2008;12.2;;;
19/01/2008;12.9;;22.3;
20/01/2008;13.6;7.5;21.9;
21/01/2008;11.5;;18.4;
22/01/2008;11.4;;18.6;
23/01/2008;11.2;;20.2;
24/01/2008;11.2;5.6;19.9;
25/01/2008;13;4.9;21.3;
26/01/2008;12.2;6.4;20.4;
27/01/2008;11.4;4.6;19.9;
28/01/2008;10.5;3.9;17.4;
29/01/2008;11;4.9;;
30/01/2008;10.4;2.9;18.9;
31/01/2008;10.6;;17.3;
01/02/2008;10.5;;16.7;
02/02/2008;11.7;;16.5;0.8
03/02/2008;8.9;1.9;17.1;0
04/02/2008;11.8;5.4;19.2;
05/02/2008;12.1;5.4;;
06/02/2008;12;3.6;21.4;
07/02/2008;12.5;4.2;21.9;
08/02/2008;13;4.1;;
09/02/2008;14.5;7.4;23.5;
10/02/2008;15.3;;;
11/02/2008;17;10.6;24.9;
12/02/2008;14.8;;;
13/02/2008;9.4;8.9;;
14/02/2008;13.6;;;
15/02/2008;15.7;;23.5;
16/02/2008;18.6;;28.4;
17/02/2008;17.6;;21.3;3
18/02/2008;17;13.6;21.9;5.1
19/02/2008;15.1;;;1
20/02/2008;14.3;8.9;19.3;0
21/02/2008;14;10.9;17.8;
22/02/2008;14.9;12.6;18.4;8.9
23/02/2008;13.7;;;4.1
24/02/2008;13.3;7.9;19.1;5.1
25/02/2008;13.7;9.4;19.3;0
26/02/2008;14.7;;;
27/02/2008;14.5;10.3;;
28/02/2008;14.6;;19.4;
29/02/2008;13.5;;20.9;
01/03/2008;13.8;10.4;20.1;
02/03/2008;13.5;;;
03/03/2008;13.3;5.9;21.9;
04/03/2008;14.3;10.6;;
05/03/2008;14.3;;18.5;
06/03/2008;10.8;2.9;16.9;
07/03/2008;10.6;2.9;17.8;
08/03/2008;11.3;;19.3;
09/03/2008;11.3;5.5;17.4;
10/03/2008;11.9;5.9;19.1;
11/03/2008;13.6;6.4;21.3;
12/03/2008;14.8;;21.6;
13/03/2008;17.2;;28;
14/03/2008;22.2;;33.4;
15/03/2008;16.5;;20.2;
16/03/2008;14.4;8.4;;
17/03/2008;13.1;5.3;21.7;
18/03/2008;13.6;7.8;19.5;
19/03/2008;13.1;6;18.9;
20/03/2008;12;;16.9;6.1
21/03/2008;12.5;;16.9;0
22/03/2008;12.2;7.4;17.4;
23/03/2008;11.3;;14.9;1
24/03/2008;9.8;3.5;16.4;0
25/03/2008;11.1;2.9;;
26/03/2008;12.5;6.1;;
27/03/2008;12.9;6.7;;
28/03/2008;13.4;8.4;19.4;
29/03/2008;14.3;;20.9;
30/03/2008;14.7;11.9;19.7;
31/03/2008;14;9.3;;0
01/04/2008;14;7.9;20.9;
02/04/2008;19.1;7.8;29.4;
03/04/2008;19.6;10.4;31.3;
04/04/2008;19.3;8.7;28.2;
05/04/2008;20.1;8.5;;
06/04/2008;18.1;;;
07/04/2008;15.6;;20.3;
08/04/2008;18.8;;26.5;
09/04/2008;20.1;14.3;28.1;
10/04/2008;17.3;;22.6;
11/04/2008;13.1;9.1;17.6;7.1
12/04/2008;12.4;6.9;;0
13/04/2008;13.6;6.9;20.3;
14/04/2008;14.8;8.9;;
15/04/2008;17;7.9;;
16/04/2008;16.8;;21.4;
17/04/2008;15.5;10.9;21.9;
18/04/2008;14.5;;18.2;
19/04/2008;13.9;;19.9;
20/04/2008;15.3;10.9;;2
21/04/2008;13.8;7.9;19.3;0
22/04/2008;14.2;8.2;19.9;
23/04/2008;15.5;8.9;21.4;
24/04/2008;18.8;9.4;26.9;
25/04/2008;23.2;12.9;;
26/04/2008;23.3;13.3;33.4;
27/04/2008;19.4;11.9;27.9;
28/04/2008;18.3;11.1;;
29/04/2008;16.1;;21.9;
30/04/2008;15.3;9.4;20.1;
01/05/2008;15.3;9.4;19.9;
02/05/2008;17.5;7.9;27;
03/05/2008;19.2;;;
04/05/2008;18;;22.9;
05/05/2008;18.7;14.4;24.4;
06/05/2008;19.3;;;
07/05/2008;18.6;13.9;24.5;
08/05/2008;17.5;15.7;;
09/05/2008;16.7;12.4;20.9;
10/05/2008;15.1;;;1
11/05/2008;15.1;7.9;20.3;0
12/05/2008;15.6;7.9;;
13/05/2008;13.8;8.9;;
14/05/2008;16.6;;;
15/05/2008;17;12.9;;
16/05/2008;15.8;;20.9;
17/05/2008;16.3;13.5;;
18/05/2008;17.1;10.9;21.3;
19/05/2008;15.8;9.4;;
20/05/2008;16.8;9.2;23.4;
21/05/2008;17.8;14.2;21.9;
22/05/2008;18.2;13.7;;
23/05/2008;18.6;12.9;24.1;
24/05/2008;16.5;14.9;20.1;5.1
25/05/2008;15;9.9;;2
26/05/2008;15.8;10.9;;0
27/05/2008;14.9;;20.1;1
28/05/2008;16.5;10.4;;0
29/05/2008;17.2;;23.1;
30/05/2008;16.6;;;
31/05/2008;16.8;10.9;;
01/06/2008;17.4;11.3;21.9;
02/06/2008;17.5;12.4;21.5;
03/06/2008;18.2;13.2;23.5;
04/06/2008;18.1;11.9;23.5;
05/06/2008;18.7;15.4;23.5;
06/06/2008;18.5;14.5;;
07/06/2008;19.6;11.9;;
08/06/2008;21.2;13.9;29.1;
09/06/2008;20.1;;26.4;
10/06/2008;19.8;14.9;;
11/06/2008;20.3;16.4;;
12/06/2008;20.7;12.9;26.9;
13/06/2008;21.3;13.1;28.9;
14/06/2008;22.8;13.9;30.5;
15/06/2008;20.9;15.4;;
16/06/2008;19.9;15.1;25.6;
17/06/2008;20.1;16.8;;
18/06/2008;20.7;15.4;;
19/06/2008;20.9;;;
20/06/2008;21.5;;;
21/06/2008;21.4;;27.3;
22/06/2008;21.5;17.2;;
23/06/2008;21.3;;26.1;
24/06/2008;21.1;;26.4;
25/06/2008;23;17.3;30.9;
26/06/2008;24.9;18.1;34.9;
27/06/2008;26.2;18.7;36.7;
28/06/2008;27.8;16.6;37.9;
29/06/2008;28.7;;38.5;
30/06/2008;29;;38.9;
01/07/2008;30.5;21.4;37.9;
02/07/2008;23.7;;;
03/07/2008;21.1;;25.3;
04/07/2008;21.2;15.4;26.2;
05/07/2008;21.1;15.7;26.6;
06/07/2008;22.1;;;
07/07/2008;20.3;;25.2;
08/07/2008;21.8;16.5;;
09/07/2008;22.5;16.6;;
10/07/2008;22.5;;;
11/07/2008;21.3;;;
12/07/2008;21;;;
13/07/2008;20.2;;25.3;
14/07/2008;21;14.9;27.4;
15/07/2008;22.6;15.6;27.9;
16/07/2008;23.8;18.5;30.1;
17/07/2008;23.9;18.4;31.4;
18/07/2008;25.7;19.3;35.7;
19/07/2008;23;19.4;;
20/07/2008;21.8;;26.4;
21/07/2008;22.3;18.5;;
22/07/2008;23.6;18.4;30.1;
23/07/2008;22.4;20.3;;
24/07/2008;21.7;;26.1;
25/07/2008;21.2;17.7;25.9;
26/07/2008;21.8;;;
27/07/2008;22.6;17.9;;
28/07/2008;22;18.9;;
29/07/2008;22;18.4;27.5;
30/07/2008;22.5;18.4;28.5;
31/07/2008;22.5;17.1;28.1;
01/08/2008;21.8;17.6;;
02/08/2008;22.5;16.6;28.3;
03/08/2008;22.8;16.4;30.2;
04/08/2008;24.1;18;;
05/08/2008;23.1;18.9;30.3;
06/08/2008;23.7;18.4;30.1;
07/08/2008;23;;29.3;
08/08/2008;22.7;18.1;28.9;
09/08/2008;22.2;17;28.9;
10/08/2008;22.2;;;
11/08/2008;21.6;17.9;;
12/08/2008;22.2;17.5;26.1;
13/08/2008;22.9;;27.9;
14/08/2008;22.1;17.9;;
15/08/2008;23.5;;31.3;
16/08/2008;22.6;16.9;;
17/08/2008;22.1;;27.2;
18/08/2008;21.8;;27.8;
19/08/2008;21.6;18;26.9;
20/08/2008;22.5;17.9;29.3;
21/08/2008;23.1;18.4;29.1;
22/08/2008;24.3;19.9;;
23/08/2008;21.5;17.6;26.4;
24/08/2008;21.2;;27.4;
25/08/2008;21.3;16.9;;
26/08/2008;22.7;18.7;;
27/08/2008;22.7;18.7;28.7;
28/08/2008;22.3;19.7;27.1;
29/08/2008;22;;27.4;
30/08/2008;21.9;18.1;;
31/08/2008;21.5;17.3;26.4;
01/09/2008;21.8;17.5;27.1;
02/09/2008;21.7;18.9;;
03/09/2008;20.3;17.3;24.5;
04/09/2008;20.3;17.4;26.2;0
05/09/2008;21.2;14.9;;
06/09/2008;22.2;;;
07/09/2008;22;;27.9;
08/09/2008;20.7;17.9;;
09/09/2008;20.2;;26.9;
10/09/2008;19.2;16.4;22.4;
11/09/2008;20.5;;;
12/09/2008;20.2;;;
13/09/2008;20.6;12.8;28.5;
14/09/2008;23;19.9;27.9;
15/09/2008;22.7;;28.9;
16/09/2008;20.5;17.7;25.1;
17/09/2008;20.5;15.9;28.3;
18/09/2008;19.7;17.4;;0.5
19/09/2008;22.6;;27.9;8.9
20/09/2008;23.8;18.9;33.9;0
21/09/2008;20.7;;22.4;13
22/09/2008;20;14.9;27.1;0
23/09/2008;19.8;17.4;24.1;
24/09/2008;19.9;14.1;26.1;
25/09/2008;20.4;15.9;;
26/09/2008;21.8;17.4;;2
27/09/2008;21.1;16.8;29.5;1
28/09/2008;20.4;16.9;;2
29/09/2008;20.6;16.9;26.3;1
30/09/2008;20;16.1;25.4;0
01/10/2008;19.6;15.4;26.4;
02/10/2008;19.2;15.7;25.3;
03/10/2008;18.7;14.9;23.1;
04/10/2008;18.2;12.9;24.3;
05/10/2008;18.8;12.9;25.9;
06/10/2008;19.8;15.4;25.9;
07/10/2008;19.1;;22.5;
08/10/2008;17;;22.5;
09/10/2008;17.1;13.5;;0.5
10/10/2008;16.2;;23.1;3
11/10/2008;15.7;;22.8;0
12/10/2008;18.3;13.4;24.9;17
13/10/2008;19.2;13.9;24.9;0
14/10/2008;18;14.1;;
15/10/2008;17.8;;;
16/10/2008;19.2;;25.3;
17/10/2008;18.3;12.4;24.1;
18/10/2008;18.6;;23.9;
19/10/2008;18;14.9;21.9;
20/10/2008;18;;;0
21/10/2008;16.7;;22.9;
22/10/2008;14.5;;16.9;
23/10/2008;13.1;9.9;16.1;
24/10/2008;14.9;9.9;19.9;7.1
25/10/2008;16.1;11.4;21.1;0
26/10/2008;17;;20.9;
27/10/2008;16.6;11.4;;
28/10/2008;14.6;;;
29/10/2008;12.2;;17.4;
30/10/2008;11.6;5.4;17.1;
31/10/2008;14;8.9;;
01/11/2008;11.7;10.6;13.4;25.9
02/11/2008;11.8;9.3;15.2;9.9
03/11/2008;11.3;8.5;15.1;9.9
04/11/2008;12.1;8.8;16.7;4.1
05/11/2008;13.8;9.7;18.5;3
06/11/2008;13.7;;19;0
07/11/2008;13.3;8.2;;
08/11/2008;13.9;9.6;;
09/11/2008;14.1;9.4;20.1;
10/11/2008;14.2;5.7;22.9;
11/11/2008;14.7;9.9;21.3;
12/11/2008;13.5;10.4;18.3;
13/11/2008;12.8;7.9;;
14/11/2008;11.8;5.3;17.9;
15/11/2008;11.6;;;
16/11/2008;12.5;;;
17/11/2008;12;;;
18/11/2008;11.9;5.6;19.9;
19/11/2008;11.5;6.9;17.4;
20/11/2008;11.3;;18.5;
21/11/2008;11.3;4.4;18.7;
22/11/2008;11.6;5.3;18.9;
23/11/2008;12.2;7.7;18.7;
24/11/2008;11.6;;;
25/11/2008;10.9;;13.9;2
26/11/2008;9.1;;12.8;4.1
27/11/2008;8.5;4.9;;5.1
28/11/2008;9.1;;14.4;0
29/11/2008;10.2;;12.9;
30/11/2008;11.3;;14.7;
01/12/2008;9.2;6.9;12.9;
02/12/2008;8.7;;;19.1
03/12/2008;6.7;;;0
04/12/2008;10;6.9;15.4;2
05/12/2008;11.7;7.8;16.9;2
06/12/2008;11.3;;17.7;0
07/12/2008;11.8;6.5;17.5;
08/12/2008;12;7.9;;
09/12/2008;11.2;7.9;13.9;0.5
10/12/2008;10.8;;14.5;4.1
11/12/2008;9.2;4.4;14.1;1
12/12/2008;7.9;;11.9;0
13/12/2008;9.8;;13.1;4.1
14/12/2008;11.6;9.9;14.5;5.1
15/12/2008;9.4;;12.1;4.1
16/12/2008;7.7;3.2;12.7;2
17/12/2008;9.5;4.9;14.5;0.5
18/12/2008;8.6;;;0
19/12/2008;8;;15.1;
20/12/2008;8.6;2.7;17;
21/12/2008;8.9;1.9;;
22/12/2008;9.5;4.7;16.5;
23/12/2008;9.8;3.9;16.3;
24/12/2008;8.8;;15.9;
25/12/2008;9.7;;18.1;
26/12/2008;9.7;;18.9;
27/12/2008;10.4;3.7;18.9;
28/12/2008;14.2;10.4;17.9;2
29/12/2008;12.9;;18.9;0
30/12/2008;13.6;7.9;21.9;
31/12/2008;13.6;12.4;16.1;3
01/01/2009;13.1;9.9;17.6;7.1
02/01/2009;12.1;8.7;16.2;
03/01/2009;12.9;;15.7;
04/01/2009;11.1;;;
05/01/2009;8.5;3.4;13.9;0
06/01/2009;9.3;6.8;12.4;5.1
07/01/2009;7.8;;11.5;17
08/01/2009;7.7;4.3;;2
09/01/2009;7.6;;13.1;7.9
10/01/2009;5.7;2.7;10.8;0
11/01/2009;6.1;0.9;11;0.8
12/01/2009;7.4;;;1
13/01/2009;7.3;0.4;14.3;0
14/01/2009;10.9;7.9;15.4;1
15/01/2009;9.6;5.5;;0
16/01/2009;9.6;7.4;13.2;0.8
17/01/2009;10;;14.3;3
18/01/2009;9.7;;15.7;3
19/01/2009;9.1;3.7;15.1;0
20/01/2009;9.7;;11.6;10.9
21/01/2009;6.9;2.9;11.9;22.1
22/01/2009;7.7;1.4;14.2;0
23/01/2009;12.8;9.9;;
24/01/2009;13;;16.1;
25/01/2009;12;;15.4;
26/01/2009;9.5;;13.4;
27/01/2009;8.6;;15.1;1
28/01/2009;9;;;0
29/01/2009;8.6;;16.9;
